gid,nearest_station,nearest_station_distance,parking_score
다사631486,구의,193.45578514523874,1.830759160109703
다사621497,어린이대공원,331.62816661197525,2.7453810826535188
다사625508,군자,324.0731666002303,0.6528269736740895
다사627477,구의,1115.3698225532064,3.7606704179924044
다사615481,건대입구,1027.1689582156032,0.4374909896125213
다사640501,아차산,374.37045343159775,0.5202209691788418
다사638507,아차산,388.6759025343293,0.7498541736819262
다사630516,중곡,356.9499213069834,1.2432263126189322
다사620496,어린이대공원,471.0162357080088,0.9898951476564538
다사630508,군자,207.11005334924744,1.0546975533024991
다사647493,광나루,354.7459213163617,0.23445357104476838
다사626482,구의,819.6266544067123,1.8804029339872597
다사628478,구의,978.1461607748548,4.114398423488282
다사614482,건대입구,981.6165149539809,0.6052782263197374
다사623496,어린이대공원,293.32130768221145,0.5739724772089148
다사638511,아차산,783.011715981913,0.9660481245615687
다사625486,건대입구,664.7862637860204,1.4288019605372313
다사644487,강변,357.11172333271463,1.0819270628450124
다사622508,군자,615.8156859670851,0.3333894676785046
다사626515,군자,636.5093503441932,0.2513183380590549
다사635514,중곡,535.5267959682402,0.8657476457555424
다사623506,군자,590.1189595110574,0.5016632143977366
다사625481,구의,958.4087704259304,1.9843981770132257
다사628511,군자,200.72597838593603,0.699900493578358
다사635493,구의,688.4948367754587,1.4998298356740942
다사632477,구의,952.4482315668348,1.087845203792982
다사625507,군자,367.6193108868649,0.7822036995632553
다사632492,구의,561.9407689381667,1.268227432555627
다사639485,강변,244.65395672233944,1.7267852685375413
다사624506,군자,506.79088748037884,0.6878407696765613
다사632506,군자,484.14793573299517,1.0203199199461934
다사626520,중곡,650.3943730429246,0.5100043483760678
다사630511,군자,276.366435412589,0.8618387480171468
다사643492,광나루,726.6507641625825,1.1470740856874453
다사618500,어린이대공원,588.0448954128689,0.2029807594506061
다사630486,구의,291.33471645712643,1.9426956146283516
다사619494,건대입구,342.1033079006853,0.5532297260618976
다사627488,구의,606.9155644316602,0.8640699074115127
다사634480,구의,657.2311433105094,1.3176341734808177
다사637493,구의,773.475607483607,1.7719375272090954
다사637484,강변,443.30698208634175,1.6930765956299139
다사628513,군자,401.0788100278807,0.6532620323926704
다사617496,건대입구,587.818335250019,0.4307858348679358
다사643507,아차산,706.4704734141285,0.45838657421007867
다사634503,아차산,301.055345615199,0.614473643055341
다사625516,군자,766.353704740123,0.13096086712084318
